airport,weather_hour,precipitation,visibility,wind_speed,wind_gust,temperature,humidity,rain_flag,snow_flag,fog_flag,thunder_flag
MDW,2025-01-13 01:00:00,0.0,16.093,7.7,11.8,-8.3,64.0,0,0,0,0
MDW,2025-01-13 02:00:00,0.0,16.093,6.2,12.9,-8.9,65.0,0,0,0,0
MDW,2025-01-13 03:00:00,0.0,16.0465,6.45,10.3,-9.15,64.5,0,0,0,0
MDW,2025-01-13 04:00:00,0.0,16.093,7.7,11.8,-10.0,64.0,0,0,0,0
MDW,2025-01-13 05:00:00,0.0,16.093,7.7,12.4,-11.1,64.0,0,0,0,0
MDW,2025-01-13 06:00:00,0.0,16.093,7.2,12.4,-11.7,64.0,0,0,0,0
MDW,2025-01-13 07:00:00,0.0,16.093,7.7,,-12.2,67.0,0,0,0,0
MDW,2025-01-13 08:00:00,0.0,16.093,5.1,12.4,-11.7,64.0,0,0,0,0
MDW,2025-01-13 09:00:00,0.0,16.0465,5.9,,-11.149999999999999,62.5,0,0,0,0
MDW,2025-01-13 10:00:00,0.0,16.093,5.7,,-9.4,56.0,0,0,0,0
MDW,2025-01-13 11:00:00,0.0,16.093,8.8,11.8,-8.3,54.0,0,0,0,0
MDW,2025-01-13 12:00:00,0.0,16.093,6.2,,-7.8,52.0,0,0,0,0
MDW,2025-01-13 13:00:00,0.0,16.093,6.7,11.8,-7.2,51.0,0,0,0,0
MDW,2025-01-13 14:00:00,0.0,16.093,7.2,12.4,-7.2,51.0,0,0,0,0
MDW,2025-01-13 15:00:00,0.0,16.0465,7.45,10.8,-7.2,51.0,0,0,0,0
MDW,2025-01-13 16:00:00,0.0,16.093,5.1,9.3,-7.8,52.0,0,0,0,0
MDW,2025-01-13 17:00:00,0.0,16.093,5.1,,-8.3,54.0,0,0,0,0
MDW,2025-01-13 18:00:00,0.0,16.093,4.6,,-8.9,56.0,0,0,0,0
MDW,2025-01-13 19:00:00,0.0,16.093,5.1,,-8.9,59.0,0,0,0,0
MDW,2025-01-13 20:00:00,0.0,16.093,4.1,,-9.4,61.0,0,0,0,0
MDW,2025-01-13 21:00:00,0.0,16.0465,4.1,,-9.7,62.5,0,0,0,0
MDW,2025-01-13 22:00:00,0.0,16.093,3.1,,-10.0,64.0,0,0,0,0
MDW,2025-01-13 23:00:00,0.0,16.093,4.1,,-9.4,67.0,0,0,0,0
MDW,2025-01-14 00:00:00,0.0,16.093,4.1,,-10.0,67.0,0,0,0,0
MDW,2025-01-14 01:00:00,0.0,16.093,4.1,,-10.0,71.0,0,0,0,0
MDW,2025-01-14 02:00:00,0.0,16.093,3.1,,-9.4,70.0,0,0,0,0
MDW,2025-01-14 03:00:00,,15.525666666666666,3.266666666666667,,-9.4,70.0,0,1,0,0
MDW,2025-01-14 04:00:00,,9.656,3.6,,-8.9,71.0,0,1,0,0
MDW,2025-01-14 05:00:00,,3.0175,2.85,,-9.15,75.5,0,1,0,0
MDW,2025-01-14 06:00:00,,4.023,3.1,,-8.9,80.0,0,1,0,0
MDW,2025-01-14 07:00:00,,3.218666666666666,4.1,,-8.5,79.0,0,1,0,0
MDW,2025-01-14 08:00:00,,2.5145,6.2749999999999995,10.8,-8.225000000000001,79.0,0,1,0,0
MDW,2025-01-14 09:00:00,,6.114,7.62,12.4,-9.74,73.6,0,1,0,0
MDW,2025-01-14 10:00:00,0.0,16.093,7.699999999999999,,-10.6,57.5,0,0,0,0
MDW,2025-01-14 11:00:00,0.0,16.093,8.2,,-10.0,49.0,0,0,0,0
MDW,2025-01-14 12:00:00,0.0,16.093,6.2,10.3,-9.4,46.0,0,0,0,0
MDW,2025-01-14 13:00:00,0.0,16.093,5.1,,-9.4,46.0,0,0,0,0
MDW,2025-01-14 14:00:00,0.0,16.093,6.7,9.3,-8.3,45.0,0,0,0,0
MDW,2025-01-14 15:00:00,0.0,16.0465,5.65,,-8.3,46.0,0,0,0,0
MDW,2025-01-14 16:00:00,0.0,16.093,3.6,,-9.4,51.0,0,0,0,0
MDW,2025-01-14 17:00:00,0.0,16.093,3.6,,-9.4,53.0,0,0,0,0
MDW,2025-01-14 18:00:00,0.0,16.093,1.5,,-10.6,56.0,0,0,0,0
MDW,2025-01-14 19:00:00,0.0,16.093,3.1,,-10.6,56.0,0,0,0,0
MDW,2025-01-14 20:00:00,0.0,16.093,3.1,,-11.1,58.0,0,0,0,0
MDW,2025-01-14 21:00:00,0.0,16.0465,2.85,,-11.399999999999999,61.0,0,0,0,0
MDW,2025-01-14 22:00:00,0.0,16.093,2.6,,-11.7,61.0,0,0,0,0
MDW,2025-01-14 23:00:00,0.0,16.093,2.6,,-12.2,63.0,0,0,0,0
MDW,2025-01-15 00:00:00,0.0,16.093,2.6,,-12.8,66.0,0,0,0,0
MDW,2025-01-15 01:00:00,0.0,16.093,3.1,,-13.9,70.0,0,0,0,0
MDW,2025-01-15 02:00:00,0.0,16.093,2.6,,-13.9,70.0,0,0,0,0
MDW,2025-01-15 03:00:00,0.0,16.0465,2.35,,-13.9,70.0,0,0,0,0
MDW,2025-01-15 04:00:00,0.0,16.093,3.1,,-14.4,73.0,0,0,0,0
MDW,2025-01-15 05:00:00,0.0,16.093,2.6,,-15.0,72.0,0,0,0,0
MDW,2025-01-15 06:00:00,0.0,16.093,4.1,,-14.4,69.0,0,0,0,0
MDW,2025-01-15 07:00:00,0.0,16.093,3.1,,-14.4,73.0,0,0,0,0
MDW,2025-01-15 08:00:00,0.0,16.093,4.1,,-12.8,64.0,0,0,0,0
MDW,2025-01-15 09:00:00,0.0,16.0465,4.9,,-11.95,62.5,0,0,0,0
MDW,2025-01-15 10:00:00,0.0,16.093,7.7,,-9.4,51.0,0,0,0,0
MDW,2025-01-15 11:00:00,0.0,16.093,5.1,,-8.3,51.0,0,0,0,0
MDW,2025-01-15 12:00:00,0.0,16.093,5.1,,-7.8,47.0,0,0,0,0
MDW,2025-01-15 13:00:00,0.0,16.093,6.7,9.3,-6.7,50.0,0,0,0,0
MDW,2025-01-15 14:00:00,0.0,16.093,6.7,,-7.8,52.0,0,0,0,0
MDW,2025-01-15 15:00:00,0.0,16.0465,6.95,,-8.05,55.5,0,0,0,0
MDW,2025-01-15 16:00:00,0.0,16.093,6.2,,-8.9,62.0,0,0,0,0
MDW,2025-01-15 17:00:00,0.0,16.093,6.7,,-8.3,62.0,0,0,0,0
MDW,2025-01-15 18:00:00,0.0,16.093,8.2,13.9,-8.3,62.0,0,0,0,0
MDW,2025-01-15 19:00:00,0.0,16.093,6.7,10.3,-7.9,62.0,0,0,0,0
MDW,2025-01-15 20:00:00,0.0,16.093,6.95,12.9,-7.8,65.0,0,0,0,0
MDW,2025-01-15 21:00:00,0.0,16.0465,7.2,11.3,-7.8,65.0,0,0,0,0
MDW,2025-01-15 22:00:00,,7.510333333333333,7.533333333333334,11.8,-7.3999999999999995,66.0,0,1,0,0
MDW,2025-01-15 23:00:00,,4.291666666666667,6.7,10.8,-7.6000000000000005,76.0,0,1,0,0
MDW,2025-01-16 00:00:00,,11.265,6.2,11.8,-6.7,71.0,0,1,0,0
MDW,2025-01-16 01:00:00,,14.484,6.2,11.3,-5.85,67.0,0,0,0,0
MDW,2025-01-16 02:00:00,,14.484,7.2,10.8,-5.0,65.0,0,1,0,0
MDW,2025-01-16 03:00:00,,14.322666666666668,6.333333333333333,,-4.8,66.0,0,1,0,0
MDW,2025-01-16 04:00:00,0.0,14.484,5.1,9.8,-5.0,68.0,0,0,0,0
MDW,2025-01-16 05:00:00,0.0,14.484,3.6,,-6.1,71.0,0,0,0,0
MDW,2025-01-16 06:00:00,0.0,16.093,4.35,,-5.0,73.0,0,0,0,0
MDW,2025-01-16 07:00:00,0.0,16.093,4.1,,-3.9,75.0,0,0,0,0
MDW,2025-01-16 08:00:00,0.0,16.093,4.6,,-2.2,75.0,0,0,0,0
MDW,2025-01-16 09:00:00,0.0,16.0465,5.15,9.3,-1.1,74.0,0,0,0,0
MDW,2025-01-16 10:00:00,0.0,16.093,7.2,10.8,1.9500000000000002,65.5,0,0,0,0
MDW,2025-01-16 11:00:00,0.0,16.093,6.95,11.3,3.3,62.0,0,0,0,0
MDW,2025-01-16 12:00:00,0.0,16.093,6.45,10.3,3.9,58.5,0,0,0,0
MDW,2025-01-16 13:00:00,0.0,16.093,7.2,11.3,3.3,60.0,0,0,0,0
MDW,2025-01-16 14:00:00,0.0,16.093,6.2,,3.3,60.0,0,0,0,0
MDW,2025-01-16 15:00:00,0.0,16.0465,5.95,,3.3,60.0,0,0,0,0
MDW,2025-01-16 16:00:00,0.0,16.093,2.6,,2.8,62.0,0,0,0,0
MDW,2025-01-16 17:00:00,0.0,16.093,3.1,,2.8,59.0,0,0,0,0
MDW,2025-01-16 18:00:00,0.0,16.093,2.6,,2.8,57.0,0,0,0,0
MDW,2025-01-16 19:00:00,0.0,16.093,3.1,,2.2,59.0,0,0,0,0
MDW,2025-01-16 20:00:00,0.0,16.093,3.6,,1.7,61.0,0,0,0,0
MDW,2025-01-16 21:00:00,0.0,16.0465,3.35,,1.7,62.5,0,0,0,0
MDW,2025-01-16 22:00:00,0.0,16.093,2.6,,0.0,66.0,0,0,0,0
MDW,2025-01-16 23:00:00,0.0,16.093,3.1,,-0.6,69.0,0,0,0,0
MDW,2025-01-17 00:00:00,0.0,16.093,2.1,,-1.1,69.0,0,0,0,0
MDW,2025-01-17 01:00:00,0.0,16.093,3.1,,-2.2,75.0,0,0,0,0
MDW,2025-01-17 02:00:00,0.0,16.093,2.6,,-2.2,75.0,0,0,0,0
MDW,2025-01-17 03:00:00,0.0,16.0465,2.6,,-2.2,75.0,0,0,0,0
MDW,2025-01-17 04:00:00,0.0,16.093,2.6,,-2.8,78.0,0,0,0,0
MDW,2025-01-17 05:00:00,0.0,16.093,4.1,,-2.2,75.0,0,0,0,0
MDW,2025-01-17 06:00:00,0.0,16.093,4.6,10.3,-1.1,75.0,0,0,0,0
MDW,2025-01-17 07:00:00,0.0,16.093,5.7,10.3,-1.1,79.0,0,0,0,0
MDW,2025-01-17 08:00:00,0.0,16.093,4.6,10.3,0.6,70.0,0,0,0,0
MDW,2025-01-17 09:00:00,0.0,16.0465,6.95,15.4,1.7,64.5,0,0,0,0
MDW,2025-01-17 10:00:00,0.0,16.093,7.2,11.3,4.4,55.0,0,0,0,0
MDW,2025-01-17 11:00:00,0.0,16.093,7.7,12.9,6.1,51.0,0,0,0,0
MDW,2025-01-17 12:00:00,0.0,16.093,9.8,16.5,7.2,49.0,0,0,0,0
MDW,2025-01-17 13:00:00,0.0,16.093,10.8,17.0,7.8,50.0,0,0,0,0
MDW,2025-01-17 14:00:00,0.0,16.093,10.8,17.5,7.8,51.0,0,0,0,0
MDW,2025-01-17 15:00:00,0.0,16.0465,9.8,12.4,7.25,53.0,0,0,0,0
MDW,2025-01-17 16:00:00,0.0,16.093,6.2,12.4,5.6,60.0,0,0,0,0
MDW,2025-01-17 17:00:00,0.0,16.093,7.7,12.9,5.0,65.0,0,0,0,0
MDW,2025-01-17 18:00:00,0.0,16.093,5.1,,5.0,65.0,0,0,0,0
MDW,2025-01-17 19:00:00,0.0,16.093,7.2,10.8,5.0,65.0,0,0,0,0
MDW,2025-01-17 20:00:00,0.0,16.093,7.2,,5.6,65.0,0,0,0,0
MDW,2025-01-17 21:00:00,0.0,16.0465,6.15,,5.6,65.0,0,0,0,0
MDW,2025-01-17 22:00:00,0.0,16.093,5.1,,5.6,65.0,0,0,0,0
MDW,2025-01-17 23:00:00,0.0,16.093,5.1,,5.6,65.0,0,0,0,0
MDW,2025-01-18 00:00:00,0.0,16.093,3.6,,5.0,67.0,0,0,0,0
MDW,2025-01-18 01:00:00,0.0,16.093,5.1,,3.9,67.0,0,0,0,0
MDW,2025-01-18 02:00:00,0.0,16.093,5.7,,3.9,62.0,0,0,0,0
MDW,2025-01-18 03:00:00,0.0,16.0465,5.7,,3.3499999999999996,60.5,0,0,0,0
MDW,2025-01-18 04:00:00,0.0,16.093,6.7,9.3,1.7,59.0,0,0,0,0
MDW,2025-01-18 05:00:00,0.0,16.093,6.7,10.3,1.1,61.0,0,0,0,0
MDW,2025-01-18 06:00:00,0.0,16.093,7.2,11.3,1.1,59.0,0,0,0,0
MDW,2025-01-18 07:00:00,0.0,16.093,9.3,12.9,0.6,52.0,0,0,0,0
MDW,2025-01-18 08:00:00,0.0,16.093,9.3,12.9,-1.1,51.0,0,0,0,0
MDW,2025-01-18 09:00:00,0.0,16.0465,8.75,,-1.1,51.0,0,0,0,0
MDW,2025-01-18 10:00:00,0.0,16.093,7.2,,-1.7,54.0,0,0,0,0
MDW,2025-01-18 11:00:00,0.0,16.093,5.1,11.3,-1.7,49.0,0,0,0,0
MDW,2025-01-18 12:00:00,0.0,16.093,5.7,9.8,-1.1,41.0,0,0,0,0
MDW,2025-01-18 13:00:00,0.0,16.093,3.6,,-1.1,41.0,0,0,0,0
MDW,2025-01-18 14:00:00,0.0,16.093,5.7,,-0.6,38.0,0,0,0,0
MDW,2025-01-18 15:00:00,0.0,16.0465,5.4,,-0.8500000000000001,38.0,0,0,0,0
MDW,2025-01-18 16:00:00,0.0,16.093,4.6,,-2.2,39.0,0,0,0,0
MDW,2025-01-18 17:00:00,0.0,16.093,4.6,,-2.8,39.0,0,0,0,0
MDW,2025-01-18 18:00:00,0.0,16.093,5.7,,-3.3,40.0,0,0,0,0
MDW,2025-01-18 19:00:00,0.0,16.093,6.2,,-4.4,40.0,0,0,0,0
MDW,2025-01-18 20:00:00,0.0,16.093,5.7,,-5.0,36.0,0,0,0,0
MDW,2025-01-18 21:00:00,0.0,16.0465,5.15,,-5.3,37.0,0,0,0,0
MDW,2025-01-18 22:00:00,0.0,16.093,7.2,11.3,-6.7,31.0,0,0,0,0
MDW,2025-01-18 23:00:00,0.0,16.093,7.7,,-7.8,32.0,0,0,0,0
MDW,2025-01-19 00:00:00,0.0,16.093,6.7,,-9.4,36.0,0,0,0,0
MDW,2025-01-19 01:00:00,0.0,16.093,6.7,10.3,-10.0,40.0,0,0,0,0
MDW,2025-01-19 02:00:00,0.0,16.093,5.1,,-10.6,44.0,0,0,0,0
MDW,2025-01-19 03:00:00,0.0,16.0465,5.1,,-11.149999999999999,44.0,0,0,0,0
MDW,2025-01-19 04:00:00,0.0,16.093,5.7,,-12.2,48.0,0,0,0,0
MDW,2025-01-19 05:00:00,0.0,16.093,5.7,,-12.8,48.0,0,0,0,0
MDW,2025-01-19 06:00:00,0.0,16.093,6.7,,-12.8,46.0,0,0,0,0
MDW,2025-01-19 07:00:00,0.0,16.093,7.2,,-13.3,45.0,0,0,0,0
MDW,2025-01-19 08:00:00,0.0,16.093,7.7,,-13.3,45.0,0,0,0,0
MDW,2025-01-19 09:00:00,0.0,16.0465,6.7,10.3,-13.600000000000001,46.0,0,0,0,0
MDW,2025-01-19 10:00:00,0.0,16.093,6.2,,-13.3,43.0,0,0,0,0
MDW,2025-01-19 11:00:00,0.0,16.093,6.7,9.3,-12.2,41.0,0,0,0,0
MDW,2025-01-19 12:00:00,0.0,16.093,6.2,,-12.2,39.0,0,0,0,0
MDW,2025-01-19 13:00:00,0.0,16.093,7.7,,-11.7,38.0,0,0,0,0
MDW,2025-01-19 14:00:00,0.0,16.093,6.7,10.3,-11.7,38.0,0,0,0,0
MDW,2025-01-19 15:00:00,0.0,16.0465,6.45,9.8,-11.95,37.5,0,0,0,0
MDW,2025-01-19 16:00:00,0.0,16.093,6.7,,-13.3,39.0,0,0,0,0
MDW,2025-01-19 17:00:00,0.0,16.093,6.2,,-13.9,41.0,0,0,0,0
MDW,2025-01-19 18:00:00,0.0,16.093,5.1,,-13.9,43.0,0,0,0,0
MDW,2025-01-19 19:00:00,0.0,16.093,6.2,10.8,-14.4,45.0,0,0,0,0
MDW,2025-01-19 20:00:00,0.0,16.093,5.1,9.8,-15.6,49.0,0,0,0,0
MDW,2025-01-19 21:00:00,0.0,16.0465,5.1,11.3,-15.6,48.0,0,0,0,0
MDW,2025-01-19 22:00:00,0.0,16.093,6.7,9.8,-16.1,49.0,0,0,0,0
MDW,2025-01-19 23:00:00,0.0,16.093,6.2,10.8,-16.7,49.0,0,0,0,0
MDW,2025-01-20 00:00:00,0.0,16.093,5.1,9.8,-16.7,49.0,0,0,0,0
MDW,2025-01-20 01:00:00,0.0,16.093,5.1,,-17.2,51.0,0,0,0,0
MDW,2025-01-20 02:00:00,0.0,16.093,5.1,,-17.8,54.0,0,0,0,0
MDW,2025-01-20 03:00:00,0.0,16.0465,4.85,,-17.8,55.5,0,0,0,0
MDW,2025-01-20 04:00:00,0.0,16.093,4.6,,-17.8,57.0,0,0,0,0
MDW,2025-01-20 05:00:00,0.0,16.093,4.6,,-17.8,59.0,0,0,0,0
MDW,2025-01-20 06:00:00,0.0,16.093,6.2,,-17.8,59.0,0,0,0,0
MDW,2025-01-20 07:00:00,0.0,16.093,4.1,,-17.2,56.0,0,0,0,0
MDW,2025-01-20 08:00:00,0.0,16.093,6.2,,-16.1,51.0,0,0,0,0
MDW,2025-01-20 09:00:00,0.0,16.0465,6.45,,-15.25,49.0,0,0,0,0
MDW,2025-01-20 10:00:00,0.0,16.093,8.2,11.3,-13.3,39.0,0,0,0,0
MDW,2025-01-20 11:00:00,0.0,16.093,6.7,,-12.2,37.0,0,0,0,0
MDW,2025-01-20 12:00:00,0.0,16.093,5.7,12.9,-11.1,33.0,0,0,0,0
MDW,2025-01-20 13:00:00,0.0,16.093,8.2,12.4,-10.6,33.0,0,0,0,0
MDW,2025-01-20 14:00:00,0.0,16.093,6.7,12.9,-11.1,34.0,0,0,0,0
MDW,2025-01-20 15:00:00,0.0,16.0465,6.95,11.3,-11.1,35.0,0,0,0,0
MDW,2025-01-20 16:00:00,0.0,16.093,7.7,11.3,-12.2,39.0,0,0,0,0
MDW,2025-01-20 17:00:00,0.0,16.093,5.1,,-12.8,41.0,0,0,0,0
MDW,2025-01-20 18:00:00,0.0,16.093,3.6,,-13.3,45.0,0,0,0,0
MDW,2025-01-20 19:00:00,0.0,16.093,4.1,,-13.3,43.0,0,0,0,0
MDW,2025-01-20 20:00:00,,16.093,4.1,,-13.9,46.0,0,1,0,0
MDW,2025-01-20 21:00:00,,14.989333333333335,5.133333333333333,,-14.1,50.666666666666664,0,1,0,0
MDW,2025-01-20 22:00:00,,13.6795,6.15,,-15.3,55.5,0,1,0,0
MDW,2025-01-20 23:00:00,,16.093,7.2,10.3,-16.7,59.0,0,0,0,0
MDW,2025-01-21 00:00:00,0.0,16.093,6.7,,-17.2,44.0,0,0,0,0
MDW,2025-01-21 01:00:00,0.0,16.093,4.1,10.8,-18.3,37.0,0,0,0,0
MDW,2025-01-21 02:00:00,0.0,16.093,6.7,,-18.9,35.0,0,0,0,0
MDW,2025-01-21 03:00:00,0.0,16.0465,6.2,,-19.45,41.5,0,0,0,0
MDW,2025-01-21 04:00:00,0.0,16.093,6.7,,-20.6,53.0,0,0,0,0
MDW,2025-01-21 05:00:00,0.0,16.093,5.7,,-20.6,53.0,0,0,0,0
MDW,2025-01-21 06:00:00,0.0,16.093,5.7,,-21.1,55.0,0,0,0,0
MDW,2025-01-21 07:00:00,0.0,16.093,6.2,,-21.1,58.0,0,0,0,0
MDW,2025-01-21 08:00:00,0.0,16.093,5.7,,-20.6,56.0,0,0,0,0
MDW,2025-01-21 09:00:00,0.0,16.0465,5.95,,-20.0,52.0,0,0,0,0
MDW,2025-01-21 10:00:00,0.0,16.093,6.7,9.8,-18.9,43.0,0,0,0,0
MDW,2025-01-21 11:00:00,0.0,16.093,5.1,10.3,-18.3,41.0,0,0,0,0
MDW,2025-01-21 12:00:00,0.0,16.093,6.7,11.8,-17.8,37.0,0,0,0,0
MDW,2025-01-21 13:00:00,0.0,16.093,5.1,,-17.2,42.0,0,0,0,0
MDW,2025-01-21 14:00:00,0.0,16.093,7.7,11.3,-16.7,40.0,0,0,0,0
MDW,2025-01-21 15:00:00,0.0,16.0465,6.95,,-16.7,41.0,0,0,0,0
MDW,2025-01-21 16:00:00,0.0,16.093,6.7,,-17.2,46.0,0,0,0,0
MDW,2025-01-21 17:00:00,0.0,16.093,5.7,,-17.2,46.0,0,0,0,0
MDW,2025-01-21 18:00:00,0.0,16.093,3.6,,-17.8,49.0,0,0,0,0
MDW,2025-01-21 19:00:00,0.0,16.093,4.1,,-17.2,48.0,0,0,0,0
MDW,2025-01-21 20:00:00,0.0,16.093,5.1,,-17.2,51.0,0,0,0,0
MDW,2025-01-21 21:00:00,0.0,16.0465,5.1,,-17.2,51.0,0,0,0,0
MDW,2025-01-21 22:00:00,0.0,16.093,5.7,10.8,-17.2,54.0,0,0,0,0
MDW,2025-01-21 23:00:00,0.0,16.093,7.2,,-17.8,54.0,0,0,0,0
MDW,2025-01-22 00:00:00,0.0,16.093,6.2,,-17.8,57.0,0,0,0,0
MDW,2025-01-22 01:00:00,0.0,16.093,6.2,,-17.2,56.0,0,0,0,0
MDW,2025-01-22 02:00:00,0.0,16.093,7.2,10.8,-16.7,54.0,0,0,0,0
MDW,2025-01-22 03:00:00,0.0,16.0465,5.9,,-16.15,53.0,0,0,0,0
MDW,2025-01-22 04:00:00,0.0,16.093,7.2,10.3,-14.4,49.0,0,0,0,0
MDW,2025-01-22 05:00:00,0.0,16.093,8.2,12.4,-13.9,50.0,0,0,0,0
MDW,2025-01-22 06:00:00,0.0,16.093,6.7,11.3,-12.8,50.0,0,0,0,0
MDW,2025-01-22 07:00:00,0.0,16.093,6.2,12.9,-12.2,50.0,0,0,0,0
MDW,2025-01-22 08:00:00,,16.093,8.2,12.9,-11.1,51.0,0,1,0,0
MDW,2025-01-22 09:00:00,,10.414,7.699999999999999,12.4,-10.85,57.5,0,1,0,0
MDW,2025-01-22 10:00:00,,1.911,7.699999999999999,12.4,-10.15,68.0,0,1,0,0
MDW,2025-01-22 11:00:00,,14.48375,7.699999999999999,13.9,-7.9,60.75,0,1,0,0
MDW,2025-01-22 12:00:00,0.0,16.093,9.3,12.9,-5.6,50.0,0,0,0,0
MDW,2025-01-22 13:00:00,0.0,16.093,8.2,11.8,-4.4,48.0,0,0,0,0
MDW,2025-01-22 14:00:00,0.0,16.093,6.7,,-3.9,48.0,0,0,0,0
MDW,2025-01-22 15:00:00,,16.062,7.033333333333334,13.9,-3.9,49.333333333333336,0,1,0,0
MDW,2025-01-22 16:00:00,,13.679,3.3499999999999996,,-4.4,62.0,0,0,0,0
MDW,2025-01-22 17:00:00,,16.093,6.6499999999999995,13.4,-3.5999999999999996,49.0,0,1,0,0
MDW,2025-01-22 18:00:00,,14.484,7.199999999999999,11.8,-3.9,55.5,0,1,0,0
MDW,2025-01-22 19:00:00,,16.093,5.1,,-3.9333333333333336,59.666666666666664,0,1,0,0
MDW,2025-01-22 20:00:00,,9.656,5.7,,-3.9,63.0,0,1,0,0
MDW,2025-01-22 21:00:00,,3.981333333333333,5.1499999999999995,,-4.533333333333333,72.5,0,1,0,0
MDW,2025-01-22 22:00:00,,3.219,4.6,,-5.0,81.0,0,1,0,0
MDW,2025-01-22 23:00:00,,3.219,4.35,,-5.0,80.5,0,1,0,0
MDW,2025-01-23 00:00:00,,3.6209999999999996,4.6,,-5.0,81.0,0,1,0,0
MDW,2025-01-23 01:00:00,,7.242000000000001,4.1,,-5.0,81.0,0,1,0,0
MDW,2025-01-23 03:00:00,,8.047,3.35,,-4.15,82.5,0,1,0,0
MDW,2025-01-23 04:00:00,,8.047,4.433333333333333,,-3.9333333333333336,80.66666666666667,0,1,0,0
MDW,2025-01-23 05:00:00,,8.047,3.8499999999999996,,-3.5999999999999996,83.0,0,1,0,0
MDW,2025-01-23 06:00:00,,7.242000000000001,4.1,,-3.3,79.5,0,1,0,0
MDW,2025-01-23 07:00:00,,9.387666666666666,6.866666666666667,,-4.633333333333334,76.66666666666667,0,1,0,0
MDW,2025-01-23 08:00:00,,16.093,6.45,,-6.1,68.0,0,0,0,0
MDW,2025-01-23 09:00:00,,16.0465,5.95,,-6.1,65.0,0,0,0,0
MDW,2025-01-23 10:00:00,,16.093,5.7,,-7.2,62.0,0,0,0,0
MDW,2025-01-23 11:00:00,,16.093,5.7,,-6.1,57.0,0,0,0,0
MDW,2025-01-23 12:00:00,,16.093,7.2,,-5.6,50.0,0,0,0,0
MDW,2025-01-23 13:00:00,,16.093,6.2,10.8,-5.0,46.0,0,0,0,0
MDW,2025-01-23 14:00:00,,16.093,5.1,9.8,-6.1,47.0,0,0,0,0
MDW,2025-01-23 15:00:00,,16.0465,5.65,,-6.65,47.0,0,0,0,0
MDW,2025-01-23 16:00:00,,16.093,4.1,,-8.3,51.0,0,0,0,0
MDW,2025-01-23 17:00:00,,16.093,5.7,,-8.9,54.0,0,0,0,0
MDW,2025-01-23 18:00:00,,16.093,6.2,,-10.0,58.0,0,0,0,0
MDW,2025-01-23 19:00:00,,16.093,3.6,,-10.6,59.0,0,0,0,0
MDW,2025-01-23 20:00:00,,16.093,4.1,,-10.6,61.0,0,0,0,0
MDW,2025-01-23 21:00:00,,16.0465,3.5999999999999996,,-10.85,61.0,0,0,0,0
MDW,2025-01-23 22:00:00,,16.093,3.1,,-11.7,64.0,0,0,0,0
MDW,2025-01-23 23:00:00,,16.093,2.6,,-12.8,66.0,0,0,0,0
MDW,2025-01-24 00:00:00,,16.093,2.1,,-13.9,70.0,0,0,0,0
MDW,2025-01-24 01:00:00,,16.093,3.1,,-13.9,73.0,0,0,0,0
MDW,2025-01-24 02:00:00,,16.093,1.5,,-14.4,76.0,0,0,0,0
MDW,2025-01-24 03:00:00,,16.0465,2.05,,-14.4,76.0,0,0,0,0
MDW,2025-01-24 04:00:00,,16.093,2.1,,-15.6,80.0,0,0,0,0
MDW,2025-01-24 05:00:00,,16.093,2.6,,-15.6,76.0,0,0,0,0
MDW,2025-01-24 06:00:00,,16.093,2.6,,-15.6,76.0,0,0,0,0
MDW,2025-01-24 07:00:00,,16.093,3.1,,-15.0,79.0,0,0,0,0
MDW,2025-01-24 08:00:00,,16.093,3.6,,-13.3,73.0,0,0,0,0
MDW,2025-01-24 09:00:00,,16.0465,3.35,,-12.2,68.5,0,0,0,0
MDW,2025-01-24 10:00:00,,16.093,5.1,,-8.3,49.0,0,0,0,0
MDW,2025-01-24 11:00:00,,16.093,5.7,,-7.2,45.0,0,0,0,0
MDW,2025-01-24 12:00:00,,16.093,5.7,8.8,-6.1,43.0,0,0,0,0
MDW,2025-01-24 13:00:00,,16.093,5.1,8.8,-6.1,45.0,0,0,0,0
MDW,2025-01-24 14:00:00,,16.093,5.7,,-5.6,42.0,0,0,0,0
MDW,2025-01-24 15:00:00,,16.0465,5.4,,-5.6,44.0,0,0,0,0
MDW,2025-01-24 16:00:00,,16.093,4.1,,-5.6,46.0,0,0,0,0
MDW,2025-01-24 17:00:00,,16.093,4.6,10.3,-5.6,50.0,0,0,0,0
MDW,2025-01-24 18:00:00,,16.093,6.2,,-5.6,50.0,0,0,0,0
MDW,2025-01-24 19:00:00,,16.093,7.2,10.3,-5.6,55.0,0,0,0,0
MDW,2025-01-24 20:00:00,,16.093,6.7,,-5.6,57.0,0,0,0,0
MDW,2025-01-24 21:00:00,,16.0465,6.7,10.8,-5.6,58.5,0,0,0,0
MDW,2025-01-24 22:00:00,,16.093,6.7,11.3,-5.3,61.5,0,1,0,0
MDW,2025-01-24 23:00:00,0.0,16.093,6.2,10.8,-4.4,60.0,0,0,0,0
MDW,2025-01-25 00:00:00,0.0,16.093,6.2,10.8,-4.4,60.0,0,0,0,0
MDW,2025-01-25 01:00:00,0.0,16.093,8.2,,-4.4,57.0,0,0,0,0
MDW,2025-01-25 02:00:00,0.0,16.093,5.1,,-4.4,60.0,0,0,0,0
MDW,2025-01-25 03:00:00,0.0,16.0465,4.6,,-4.4,60.0,0,0,0,0
